"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","NL_NAME_2","VARNAME_2","TYPE_2","ENGTYPE_2"
1600,32,"BRA","Brazil",5,"Bahia",484,"Nova Viçosa","","","Município","Municipality"
1601,32,"BRA","Brazil",5,"Bahia",485,"Novo Horizonte","","","Município","Municipality"
1602,32,"BRA","Brazil",5,"Bahia",486,"Novo Triunfo","","","Município","Municipality"
1603,32,"BRA","Brazil",5,"Bahia",487,"Olindina","","","Município","Municipality"
1604,32,"BRA","Brazil",5,"Bahia",488,"Oliveria dos Brejinhos","","","Município","Municipality"
1605,32,"BRA","Brazil",5,"Bahia",489,"Ouriçangas","","","Município","Municipality"
1606,32,"BRA","Brazil",5,"Bahia",490,"Ourolândia","","","Município","Municipality"
1607,32,"BRA","Brazil",5,"Bahia",491,"Palmas de Monte Alto","","","Município","Municipality"
1608,32,"BRA","Brazil",5,"Bahia",492,"Palmeiras","","","Município","Municipality"
1609,32,"BRA","Brazil",5,"Bahia",493,"Paramirim","","","Município","Municipality"
1610,32,"BRA","Brazil",5,"Bahia",494,"Paratinga","","","Município","Municipality"
1611,32,"BRA","Brazil",5,"Bahia",495,"Paripiranga","","","Município","Municipality"
1612,32,"BRA","Brazil",5,"Bahia",496,"Pau Brazil","","","Município","Municipality"
1613,32,"BRA","Brazil",5,"Bahia",497,"Paulo Afonso","","","Município","Municipality"
1614,32,"BRA","Brazil",5,"Bahia",498,"Pé de Serra","","","Município","Municipality"
1615,32,"BRA","Brazil",5,"Bahia",499,"Pedrão","","","Município","Municipality"
1616,32,"BRA","Brazil",5,"Bahia",500,"Pedro Alexandre","","","Município","Municipality"
1617,32,"BRA","Brazil",5,"Bahia",501,"Piatã","","","Município","Municipality"
1618,32,"BRA","Brazil",5,"Bahia",502,"Pilão Arcado","","","Município","Municipality"
1619,32,"BRA","Brazil",5,"Bahia",503,"Pindaí","","","Município","Municipality"
1620,32,"BRA","Brazil",5,"Bahia",504,"Pindobaçu","","","Município","Municipality"
1621,32,"BRA","Brazil",5,"Bahia",505,"Pintadas","","","Município","Municipality"
1622,32,"BRA","Brazil",5,"Bahia",506,"Piraí do Norte","","","Município","Municipality"
1623,32,"BRA","Brazil",5,"Bahia",507,"Piripá","","","Município","Municipality"
4532,32,"BRA","Brazil",5,"Bahia",260,"Buerarema","","","Município","Municipality"
4533,32,"BRA","Brazil",5,"Bahia",261,"Buritirama","","","Município","Municipality"
4534,32,"BRA","Brazil",5,"Bahia",262,"Caatiba","","","Município","Municipality"
4535,32,"BRA","Brazil",5,"Bahia",263,"Cabaceiras do Paraguaçu","","","Município","Municipality"
4536,32,"BRA","Brazil",5,"Bahia",264,"Cachoeira","","","Município","Municipality"
4537,32,"BRA","Brazil",5,"Bahia",265,"Caculé","","","Município","Municipality"
4538,32,"BRA","Brazil",5,"Bahia",266,"Caém","","","Município","Municipality"
4539,32,"BRA","Brazil",5,"Bahia",267,"Caetanos","","","Município","Municipality"
4540,32,"BRA","Brazil",5,"Bahia",268,"Caetité","","","Município","Municipality"
4541,32,"BRA","Brazil",5,"Bahia",269,"Cafarnaum","","","Município","Municipality"
4542,32,"BRA","Brazil",5,"Bahia",270,"Cairu","","","Município","Municipality"
4543,32,"BRA","Brazil",5,"Bahia",271,"Caldeirão Grande","","","Município","Municipality"
4544,32,"BRA","Brazil",5,"Bahia",272,"Camacan","","","Município","Municipality"
4545,32,"BRA","Brazil",5,"Bahia",273,"Camaçari","","","Município","Municipality"
4546,32,"BRA","Brazil",5,"Bahia",274,"Camamu","","","Município","Municipality"
4547,32,"BRA","Brazil",5,"Bahia",275,"Campo Alegre de Lourdes","","","Município","Municipality"
4548,32,"BRA","Brazil",5,"Bahia",276,"Campo Formoso","","","Município","Municipality"
4549,32,"BRA","Brazil",5,"Bahia",277,"Canápolis","","","Município","Municipality"
4550,32,"BRA","Brazil",5,"Bahia",278,"Canarana","","","Município","Municipality"
4551,32,"BRA","Brazil",5,"Bahia",279,"Canavieiras","","","Município","Municipality"
4552,32,"BRA","Brazil",5,"Bahia",280,"Candeal","","","Município","Municipality"
4553,32,"BRA","Brazil",5,"Bahia",281,"Candeias","","","Município","Municipality"
4554,32,"BRA","Brazil",5,"Bahia",282,"Candiba","","","Município","Municipality"
4555,32,"BRA","Brazil",5,"Bahia",283,"Cândido Sales","","","Município","Municipality"
4556,32,"BRA","Brazil",5,"Bahia",284,"Cansanção","","","Município","Municipality"
4557,32,"BRA","Brazil",13,"Minas Gerais",1735,"Conceição da Aparecida","","","Município","Municipality"
4558,32,"BRA","Brazil",13,"Minas Gerais",1736,"Conceição das Alagoas","","","Município","Municipality"
4559,32,"BRA","Brazil",13,"Minas Gerais",1737,"Conceição das Pedras","","","Município","Municipality"
4560,32,"BRA","Brazil",13,"Minas Gerais",1738,"Conceição de Ipanema","","","Município","Municipality"
4561,32,"BRA","Brazil",13,"Minas Gerais",1739,"Conceição do Mato Dentro","","","Município","Municipality"
4562,32,"BRA","Brazil",13,"Minas Gerais",1740,"Conceição do Para","","","Município","Municipality"
4563,32,"BRA","Brazil",13,"Minas Gerais",1741,"Conceição do Rio Verde","","","Município","Municipality"
4564,32,"BRA","Brazil",13,"Minas Gerais",1742,"Conceição dos Ouros","","","Município","Municipality"
4565,32,"BRA","Brazil",13,"Minas Gerais",1743,"Cônego Marinho","","","Município","Municipality"
4566,32,"BRA","Brazil",13,"Minas Gerais",1744,"Confins","","","Município","Municipality"
4567,32,"BRA","Brazil",13,"Minas Gerais",1745,"Congonhal","","","Município","Municipality"
4568,32,"BRA","Brazil",13,"Minas Gerais",1746,"Congonhas do Norte","","","Município","Municipality"
4569,32,"BRA","Brazil",13,"Minas Gerais",1747,"Congonhas","","","Município","Municipality"
4570,32,"BRA","Brazil",13,"Minas Gerais",1748,"Conquista","","","Município","Municipality"
4571,32,"BRA","Brazil",13,"Minas Gerais",1749,"Conselheiro Lafaiete","","","Município","Municipality"
4572,32,"BRA","Brazil",13,"Minas Gerais",1750,"Conselheiro Pena","","","Município","Municipality"
4573,32,"BRA","Brazil",13,"Minas Gerais",1751,"Consolação","","","Município","Municipality"
4574,32,"BRA","Brazil",13,"Minas Gerais",1752,"Contagem","","","Município","Municipality"
4575,32,"BRA","Brazil",13,"Minas Gerais",1753,"Coqueiral","","","Município","Municipality"
4576,32,"BRA","Brazil",13,"Minas Gerais",1754,"Coração de Jesus","","","Município","Municipality"
4577,32,"BRA","Brazil",13,"Minas Gerais",1755,"Cordisburgo","","","Município","Municipality"
4578,32,"BRA","Brazil",13,"Minas Gerais",1889,"Icaraí de Minas","","","Município","Municipality"
4579,32,"BRA","Brazil",13,"Minas Gerais",1890,"Igarapé","","","Município","Municipality"
4580,32,"BRA","Brazil",13,"Minas Gerais",1891,"Igaratinga","","","Município","Municipality"
4581,32,"BRA","Brazil",13,"Minas Gerais",1892,"Iguatama","","","Município","Municipality"
4582,32,"BRA","Brazil",13,"Minas Gerais",1893,"Ijaci","","","Município","Municipality"
4583,32,"BRA","Brazil",13,"Minas Gerais",1894,"Ilicínea","","","Município","Municipality"
4584,32,"BRA","Brazil",13,"Minas Gerais",1895,"Imbé de Minas","","","Município","Municipality"
4585,32,"BRA","Brazil",13,"Minas Gerais",1896,"Inconfidentes","","","Município","Municipality"
4586,32,"BRA","Brazil",13,"Minas Gerais",1897,"Indaiabira","","","Município","Municipality"
4587,32,"BRA","Brazil",13,"Minas Gerais",1898,"Indianópolis","","","Município","Municipality"
4588,32,"BRA","Brazil",13,"Minas Gerais",1899,"Ingaí","","","Município","Municipality"
4589,32,"BRA","Brazil",13,"Minas Gerais",1900,"Inhapim","","","Município","Municipality"
4590,32,"BRA","Brazil",13,"Minas Gerais",1901,"Inhaúma","","","Município","Municipality"
4591,32,"BRA","Brazil",13,"Minas Gerais",1902,"Inimutaba","","","Município","Municipality"
4592,32,"BRA","Brazil",13,"Minas Gerais",1903,"Ipaba","","","Município","Municipality"
4593,32,"BRA","Brazil",13,"Minas Gerais",1904,"Ipanema","","","Município","Municipality"
4594,32,"BRA","Brazil",13,"Minas Gerais",1905,"Ipatinga","","","Município","Municipality"
4595,32,"BRA","Brazil",13,"Minas Gerais",1906,"Ipiaçu","","","Município","Municipality"
4596,32,"BRA","Brazil",13,"Minas Gerais",1907,"Ipuiúna","","","Município","Municipality"
4597,32,"BRA","Brazil",13,"Minas Gerais",1908,"Iraí de Minas","","","Município","Municipality"
4598,32,"BRA","Brazil",13,"Minas Gerais",1909,"Itabira","","","Município","Municipality"
4599,32,"BRA","Brazil",13,"Minas Gerais",1910,"Itabirinha de Mantena","","","Município","Municipality"
4600,32,"BRA","Brazil",13,"Minas Gerais",1911,"Itabirito","","","Município","Municipality"
4601,32,"BRA","Brazil",13,"Minas Gerais",1935,"Ituiutaba","","","Município","Municipality"
4602,32,"BRA","Brazil",13,"Minas Gerais",1936,"Itumirim","","","Município","Municipality"
4603,32,"BRA","Brazil",13,"Minas Gerais",1937,"Iturama","","","Município","Municipality"
4604,32,"BRA","Brazil",13,"Minas Gerais",1938,"Itutinga","","","Município","Municipality"
4605,32,"BRA","Brazil",13,"Minas Gerais",1939,"Jaboticatubas","","","Município","Municipality"
4606,32,"BRA","Brazil",13,"Minas Gerais",1940,"Jacinto","","","Município","Municipality"
4607,32,"BRA","Brazil",13,"Minas Gerais",1941,"Jacuí","","","Município","Municipality"
4608,32,"BRA","Brazil",13,"Minas Gerais",1942,"Jacutinga","","","Município","Municipality"
4609,32,"BRA","Brazil",13,"Minas Gerais",1943,"Jaguaraçu","","","Município","Municipality"
4610,32,"BRA","Brazil",13,"Minas Gerais",1944,"Jaíba","","","Município","Municipality"
4611,32,"BRA","Brazil",13,"Minas Gerais",1945,"Jampruca","","","Município","Municipality"
4612,32,"BRA","Brazil",13,"Minas Gerais",1946,"Janaúba","","","Município","Municipality"
4613,32,"BRA","Brazil",13,"Minas Gerais",1947,"Januária","","","Município","Municipality"
4614,32,"BRA","Brazil",13,"Minas Gerais",1948,"Japaraíba","","","Município","Municipality"
4615,32,"BRA","Brazil",13,"Minas Gerais",1949,"Japonvar","","","Município","Municipality"
4616,32,"BRA","Brazil",13,"Minas Gerais",1950,"Jeceaba","","","Município","Municipality"
4617,32,"BRA","Brazil",13,"Minas Gerais",1951,"Jenipapo de Minas","","","Município","Municipality"
4618,32,"BRA","Brazil",13,"Minas Gerais",1952,"Jequeri","","","Município","Municipality"
4619,32,"BRA","Brazil",13,"Minas Gerais",1953,"Jequitaí","","","Município","Municipality"
4620,32,"BRA","Brazil",13,"Minas Gerais",1954,"Jequitibá","","","Município","Municipality"
4621,32,"BRA","Brazil",13,"Minas Gerais",1955,"Jequitinhonha","","","Município","Municipality"
4622,32,"BRA","Brazil",13,"Minas Gerais",1956,"Jesuânia","","","Município","Municipality"
4623,32,"BRA","Brazil",13,"Minas Gerais",1957,"Joaíma","","","Município","Municipality"
4624,32,"BRA","Brazil",13,"Minas Gerais",2048,"Monte Sião","","","Município","Municipality"
4625,32,"BRA","Brazil",13,"Minas Gerais",2049,"Montes Claros","","","Município","Municipality"
4626,32,"BRA","Brazil",13,"Minas Gerais",2050,"Montezuma","","","Município","Municipality"
4627,32,"BRA","Brazil",13,"Minas Gerais",2051,"Morada Nova de Minas","","","Município","Municipality"
4628,32,"BRA","Brazil",13,"Minas Gerais",2052,"Morro da Garça","","","Município","Municipality"
4629,32,"BRA","Brazil",13,"Minas Gerais",2053,"Morro do Pilar","","","Município","Municipality"
4630,32,"BRA","Brazil",13,"Minas Gerais",2054,"Munhoz","","","Município","Municipality"
4631,32,"BRA","Brazil",13,"Minas Gerais",2055,"Muriaé","","","Município","Municipality"
4632,32,"BRA","Brazil",13,"Minas Gerais",2056,"Mutum","","","Município","Municipality"
4633,32,"BRA","Brazil",13,"Minas Gerais",2057,"Muzambinho","","","Município","Municipality"
4634,32,"BRA","Brazil",13,"Minas Gerais",2058,"Nacip Raydan","","","Município","Municipality"
4635,32,"BRA","Brazil",13,"Minas Gerais",2059,"Nanuque","","","Município","Municipality"
4636,32,"BRA","Brazil",13,"Minas Gerais",2060,"Naque","","","Município","Municipality"
4637,32,"BRA","Brazil",13,"Minas Gerais",2061,"Natalândia","","","Município","Municipality"
4638,32,"BRA","Brazil",13,"Minas Gerais",2062,"Natércia","","","Município","Municipality"
4639,32,"BRA","Brazil",13,"Minas Gerais",2063,"Nazareno","","","Município","Municipality"
4640,32,"BRA","Brazil",13,"Minas Gerais",2064,"Nepomuceno","","","Município","Municipality"
4641,32,"BRA","Brazil",13,"Minas Gerais",2065,"Ninheira","","","Município","Municipality"
4642,32,"BRA","Brazil",13,"Minas Gerais",2066,"Nova Belém","","","Município","Municipality"
4643,32,"BRA","Brazil",13,"Minas Gerais",2067,"Nova Era","","","Município","Municipality"
4644,32,"BRA","Brazil",13,"Minas Gerais",2068,"Nova Lima","","","Município","Municipality"
4645,32,"BRA","Brazil",13,"Minas Gerais",2069,"Nova Módica","","","Município","Municipality"
4646,32,"BRA","Brazil",13,"Minas Gerais",2070,"Nova Ponte","","","Município","Municipality"
4647,32,"BRA","Brazil",13,"Minas Gerais",2267,"São Geraldo","","","Município","Municipality"
4648,32,"BRA","Brazil",13,"Minas Gerais",2268,"São Gonçalo do Abaeté","","","Município","Municipality"
4649,32,"BRA","Brazil",13,"Minas Gerais",2269,"São Gonçalo do Pará","","","Município","Municipality"
4650,32,"BRA","Brazil",13,"Minas Gerais",2270,"São Gonçalo do Rio Abaixo","","","Município","Municipality"
4651,32,"BRA","Brazil",13,"Minas Gerais",2271,"São Gonçalo do Sapucaí","","","Município","Municipality"
4652,32,"BRA","Brazil",13,"Minas Gerais",2272,"São Gotardo","","","Município","Municipality"
4653,32,"BRA","Brazil",13,"Minas Gerais",2273,"São João Batista do Glória","","","Município","Municipality"
4654,32,"BRA","Brazil",13,"Minas Gerais",2274,"São João da Lagoa","","","Município","Municipality"
4655,32,"BRA","Brazil",13,"Minas Gerais",2275,"São João da Mata","","","Município","Municipality"
4656,32,"BRA","Brazil",13,"Minas Gerais",2276,"São João da Ponte","","","Município","Municipality"
4657,32,"BRA","Brazil",13,"Minas Gerais",2277,"São João das Missões","","","Município","Municipality"
4658,32,"BRA","Brazil",13,"Minas Gerais",2278,"São João del Rei","","","Município","Municipality"
4659,32,"BRA","Brazil",13,"Minas Gerais",2279,"São João do Manhuaçu","","","Município","Municipality"
4660,32,"BRA","Brazil",13,"Minas Gerais",2280,"São João do Manteninha","","","Município","Municipality"
4661,32,"BRA","Brazil",13,"Minas Gerais",2281,"São João do Oriente","","","Município","Municipality"
4662,32,"BRA","Brazil",13,"Minas Gerais",2282,"São João do Pacuí","","","Município","Municipality"
4663,32,"BRA","Brazil",13,"Minas Gerais",2283,"São João do Paraíso","","","Município","Municipality"
4664,32,"BRA","Brazil",13,"Minas Gerais",2284,"São João Evangelista","","","Município","Municipality"
4665,32,"BRA","Brazil",13,"Minas Gerais",2285,"São João Nepomuceno","","","Município","Municipality"
4666,32,"BRA","Brazil",13,"Minas Gerais",2286,"São Joaquim de Bicas","","","Município","Municipality"
4667,32,"BRA","Brazil",13,"Minas Gerais",2287,"São José da Barra","","","Município","Municipality"
4668,32,"BRA","Brazil",13,"Minas Gerais",2329,"Serra Azul de Minas","","","Município","Municipality"
4669,32,"BRA","Brazil",13,"Minas Gerais",2330,"Serra da Saudad","","","Município","Municipality"
4670,32,"BRA","Brazil",13,"Minas Gerais",2331,"Serra do Salitre","","","Município","Municipality"
4671,32,"BRA","Brazil",13,"Minas Gerais",2332,"Serra dos Aimorés","","","Município","Municipality"
4672,32,"BRA","Brazil",13,"Minas Gerais",2333,"Serrania","","","Município","Municipality"
4673,32,"BRA","Brazil",13,"Minas Gerais",2334,"Serranópolis de Minas","","","Município","Municipality"
4674,32,"BRA","Brazil",13,"Minas Gerais",2335,"Serranos","","","Município","Municipality"
4675,32,"BRA","Brazil",13,"Minas Gerais",2336,"Serro","","","Município","Municipality"
4676,32,"BRA","Brazil",13,"Minas Gerais",2337,"Sete Lagoas","","","Município","Municipality"
4677,32,"BRA","Brazil",13,"Minas Gerais",2338,"Setubinha","","","Município","Municipality"
4678,32,"BRA","Brazil",13,"Minas Gerais",2339,"Silveirânia","","","Município","Municipality"
4679,32,"BRA","Brazil",13,"Minas Gerais",2340,"Silvianópolis","","","Município","Municipality"
4680,32,"BRA","Brazil",13,"Minas Gerais",2341,"Simão Pereira","","","Município","Municipality"
4681,32,"BRA","Brazil",13,"Minas Gerais",2342,"Simonésia","","","Município","Municipality"
4682,32,"BRA","Brazil",13,"Minas Gerais",2343,"Sobrália","","","Município","Municipality"
4683,32,"BRA","Brazil",13,"Minas Gerais",2344,"Soledade de Minas","","","Município","Municipality"
4684,32,"BRA","Brazil",13,"Minas Gerais",2345,"Tabuleiro","","","Município","Municipality"
4685,32,"BRA","Brazil",13,"Minas Gerais",2346,"Taiobeiras","","","Município","Municipality"
4686,32,"BRA","Brazil",13,"Minas Gerais",2347,"Taparuba","","","Município","Municipality"
4687,32,"BRA","Brazil",13,"Minas Gerais",2348,"Tapira","","","Município","Municipality"
4688,32,"BRA","Brazil",13,"Minas Gerais",2349,"Tapiraí","","","Município","Municipality"
4689,32,"BRA","Brazil",13,"Minas Gerais",2350,"Taquaraçu de Minas","","","Município","Municipality"
4799,32,"BRA","Brazil",1,"Acre",1,"Acrelândia","","","Município","Municipality"
4800,32,"BRA","Brazil",1,"Acre",2,"Assis Brazil","","","Município","Municipality"
4801,32,"BRA","Brazil",1,"Acre",3,"Brasiléia","","","Município","Municipality"
4802,32,"BRA","Brazil",1,"Acre",4,"Bujari","","","Município","Municipality"
4803,32,"BRA","Brazil",1,"Acre",5,"Capixaba","","","Município","Municipality"
4804,32,"BRA","Brazil",1,"Acre",6,"Cruzeiro do Sul","","","Município","Municipality"
4805,32,"BRA","Brazil",1,"Acre",7,"Epitaciolândia","","","Município","Municipality"
4806,32,"BRA","Brazil",1,"Acre",8,"Feijó","","","Município","Municipality"
4807,32,"BRA","Brazil",1,"Acre",9,"Jordão","","","Município","Municipality"
4808,32,"BRA","Brazil",1,"Acre",10,"Mâncio Lima","","","Município","Municipality"
4809,32,"BRA","Brazil",1,"Acre",11,"Manoel Urbano","","","Município","Municipality"
4810,32,"BRA","Brazil",1,"Acre",12,"Marechal Thaumaturgo","","","Município","Municipality"
4811,32,"BRA","Brazil",1,"Acre",13,"Plácido de Castro","","","Município","Municipality"
4812,32,"BRA","Brazil",1,"Acre",14,"Porto Acre","","","Município","Municipality"
4813,32,"BRA","Brazil",1,"Acre",15,"Porto Walter","","","Município","Municipality"
4814,32,"BRA","Brazil",1,"Acre",16,"Rio Branco","","","Município","Municipality"
4815,32,"BRA","Brazil",1,"Acre",17,"Rodrigues Alves","","","Município","Municipality"
4816,32,"BRA","Brazil",1,"Acre",18,"Santa Rosa do Purus","","","Município","Municipality"
4817,32,"BRA","Brazil",1,"Acre",19,"Sena Madureira","","","Município","Municipality"
4818,32,"BRA","Brazil",1,"Acre",20,"Senador Guiomard","","","Município","Municipality"
4819,32,"BRA","Brazil",1,"Acre",21,"Tarauacá","","","Município","Municipality"
4820,32,"BRA","Brazil",1,"Acre",22,"Xapuri","","","Município","Municipality"
4821,32,"BRA","Brazil",2,"Alagoas",23,"Água Branca","","","Município","Municipality"
4822,32,"BRA","Brazil",2,"Alagoas",24,"Anadia","","","Município","Municipality"
4823,32,"BRA","Brazil",2,"Alagoas",25,"Arapiraca","","","Município","Municipality"
4824,32,"BRA","Brazil",2,"Alagoas",26,"Ataléia","","","Município","Municipality"
4825,32,"BRA","Brazil",2,"Alagoas",27,"Barra de Santo Antônio","","","Município","Municipality"
4826,32,"BRA","Brazil",2,"Alagoas",28,"Barra de São Miguel","","","Município","Municipality"
4827,32,"BRA","Brazil",2,"Alagoas",29,"Batalha","","","Município","Municipality"
4828,32,"BRA","Brazil",2,"Alagoas",30,"Belém","","","Município","Municipality"
4829,32,"BRA","Brazil",2,"Alagoas",31,"Belo Monte","","","Município","Municipality"
4830,32,"BRA","Brazil",2,"Alagoas",32,"Boca da Mata","","","Município","Municipality"
4831,32,"BRA","Brazil",2,"Alagoas",33,"Branquinha","","","Município","Municipality"
4832,32,"BRA","Brazil",2,"Alagoas",34,"Cacimbinhas","","","Município","Municipality"
4833,32,"BRA","Brazil",2,"Alagoas",35,"Cajueiro","","","Município","Municipality"
4834,32,"BRA","Brazil",2,"Alagoas",36,"Campestre","","","Município","Municipality"
4835,32,"BRA","Brazil",2,"Alagoas",37,"Campo Alegre","","","Município","Municipality"
4836,32,"BRA","Brazil",2,"Alagoas",38,"Campo Grande","","","Município","Municipality"
4837,32,"BRA","Brazil",2,"Alagoas",39,"Canapi","","","Município","Municipality"
4838,32,"BRA","Brazil",2,"Alagoas",40,"Capela","","","Município","Municipality"
4839,32,"BRA","Brazil",2,"Alagoas",41,"Carneiros","","","Município","Municipality"
4840,32,"BRA","Brazil",2,"Alagoas",42,"Chã Preta","","","Município","Municipality"
4841,32,"BRA","Brazil",2,"Alagoas",43,"Coité do Nóia","","","Município","Municipality"
4842,32,"BRA","Brazil",2,"Alagoas",44,"Colônia Leopoldina","","","Município","Municipality"
4843,32,"BRA","Brazil",2,"Alagoas",45,"Coqueiro Seco","","","Município","Municipality"
4844,32,"BRA","Brazil",2,"Alagoas",46,"Coruripe","","","Município","Municipality"
4845,32,"BRA","Brazil",2,"Alagoas",47,"Craíbas","","","Município","Municipality"
4846,32,"BRA","Brazil",2,"Alagoas",48,"Delmiro Gouveia","","","Município","Municipality"
4847,32,"BRA","Brazil",2,"Alagoas",49,"Dois Riachos","","","Município","Municipality"
4848,32,"BRA","Brazil",2,"Alagoas",50,"Estrela de Alagoas","","","Município","Municipality"
4849,32,"BRA","Brazil",2,"Alagoas",51,"Feira Grande","","","Município","Municipality"
4850,32,"BRA","Brazil",2,"Alagoas",52,"Feliz Deserto","","","Município","Municipality"
4851,32,"BRA","Brazil",2,"Alagoas",53,"Flexeiras","","","Município","Municipality"
4852,32,"BRA","Brazil",2,"Alagoas",54,"Girau do Ponciano","","","Município","Municipality"
4853,32,"BRA","Brazil",2,"Alagoas",55,"Ibateguara","","","Município","Municipality"
4854,32,"BRA","Brazil",2,"Alagoas",56,"Igaci","","","Município","Municipality"
4855,32,"BRA","Brazil",2,"Alagoas",57,"Igreja Nova","","","Município","Municipality"
4856,32,"BRA","Brazil",2,"Alagoas",58,"Inhapi","","","Município","Municipality"
4857,32,"BRA","Brazil",2,"Alagoas",59,"Jacaré dos Homens","","","Município","Municipality"
4858,32,"BRA","Brazil",2,"Alagoas",60,"Jacuípe","","","Município","Municipality"
4859,32,"BRA","Brazil",2,"Alagoas",61,"Japaratinga","","","Município","Municipality"
4860,32,"BRA","Brazil",2,"Alagoas",62,"Jaramataia","","","Município","Municipality"
4861,32,"BRA","Brazil",2,"Alagoas",63,"Joaquim Gomes","","","Município","Municipality"
4862,32,"BRA","Brazil",2,"Alagoas",64,"Jundiá","","","Município","Municipality"
4863,32,"BRA","Brazil",2,"Alagoas",65,"Junqueiro","","","Município","Municipality"
4864,32,"BRA","Brazil",2,"Alagoas",66,"Lagoa da Canoa","","","Município","Municipality"
4865,32,"BRA","Brazil",2,"Alagoas",67,"Limoeiro de Anadia","","","Município","Municipality"
4866,32,"BRA","Brazil",2,"Alagoas",68,"Maceió (capital)","","","Município","Municipality"
4867,32,"BRA","Brazil",2,"Alagoas",69,"Major Isidoro","","","Município","Municipality"
4868,32,"BRA","Brazil",2,"Alagoas",70,"Mar Vermelho","","","Município","Municipality"
4869,32,"BRA","Brazil",2,"Alagoas",71,"Maragogi","","","Município","Municipality"
4870,32,"BRA","Brazil",2,"Alagoas",72,"Maravilha","","","Município","Municipality"
4871,32,"BRA","Brazil",2,"Alagoas",73,"Marechal deodoro","","","Município","Municipality"
4872,32,"BRA","Brazil",2,"Alagoas",74,"Maribondo","","","Município","Municipality"
4873,32,"BRA","Brazil",2,"Alagoas",75,"Mata Grande","","","Município","Municipality"
4874,32,"BRA","Brazil",2,"Alagoas",76,"Matriz de Camaragibe","","","Município","Municipality"
4875,32,"BRA","Brazil",2,"Alagoas",77,"Messias","","","Município","Municipality"
4876,32,"BRA","Brazil",2,"Alagoas",78,"Minador do Negrão","","","Município","Municipality"
4877,32,"BRA","Brazil",2,"Alagoas",79,"Monteirópolis","","","Município","Municipality"
4878,32,"BRA","Brazil",2,"Alagoas",80,"Murici","","","Município","Municipality"
4879,32,"BRA","Brazil",2,"Alagoas",81,"Novo Lino","","","Município","Municipality"
4880,32,"BRA","Brazil",2,"Alagoas",82,"Olho d'Água das Flores","","","Município","Municipality"
4881,32,"BRA","Brazil",2,"Alagoas",83,"Olho d'Água do Casado","","","Município","Municipality"
4882,32,"BRA","Brazil",2,"Alagoas",84,"Olho d'Água Grande","","","Município","Municipality"
4883,32,"BRA","Brazil",2,"Alagoas",85,"Olivença","","","Município","Municipality"
4884,32,"BRA","Brazil",2,"Alagoas",86,"Ouro Branco","","","Município","Municipality"
4885,32,"BRA","Brazil",2,"Alagoas",87,"Palestina","","","Município","Municipality"
4886,32,"BRA","Brazil",2,"Alagoas",88,"Palmeira dos índios","","","Município","Municipality"
4887,32,"BRA","Brazil",2,"Alagoas",89,"Pão de Açúcar","","","Município","Municipality"
4888,32,"BRA","Brazil",2,"Alagoas",90,"Pariconha","","","Município","Municipality"
4889,32,"BRA","Brazil",2,"Alagoas",91,"Paripueira","","","Município","Municipality"
4890,32,"BRA","Brazil",2,"Alagoas",92,"Passo de Camaragibe","","","Município","Municipality"
4891,32,"BRA","Brazil",2,"Alagoas",93,"Paulo Jacinto","","","Município","Municipality"
4892,32,"BRA","Brazil",2,"Alagoas",94,"Penedo","","","Município","Municipality"
4893,32,"BRA","Brazil",2,"Alagoas",95,"Piaçabuçu","","","Município","Municipality"
4894,32,"BRA","Brazil",2,"Alagoas",96,"Pilar","","","Município","Municipality"
4895,32,"BRA","Brazil",2,"Alagoas",97,"Pindoba","","","Município","Municipality"
4896,32,"BRA","Brazil",2,"Alagoas",98,"Piranhas","","","Município","Municipality"
4897,32,"BRA","Brazil",2,"Alagoas",99,"Poço das Trincheiras","","","Município","Municipality"
4898,32,"BRA","Brazil",2,"Alagoas",100,"Porto Calvo","","","Município","Municipality"
4899,32,"BRA","Brazil",2,"Alagoas",101,"Porto de Pedras","","","Município","Municipality"
4900,32,"BRA","Brazil",2,"Alagoas",102,"Porto Real do Colégio","","","Município","Municipality"
4901,32,"BRA","Brazil",2,"Alagoas",103,"Quebrangulo","","","Município","Municipality"
4902,32,"BRA","Brazil",2,"Alagoas",104,"Rio Largo","","","Município","Municipality"
4903,32,"BRA","Brazil",2,"Alagoas",105,"Roteiro","","","Município","Municipality"
4904,32,"BRA","Brazil",2,"Alagoas",106,"Santa Luzia do Norte","","","Município","Municipality"
4905,32,"BRA","Brazil",2,"Alagoas",107,"Santana do Ipanema","","","Município","Municipality"
4906,32,"BRA","Brazil",2,"Alagoas",108,"Santana do Mundaú","","","Município","Municipality"
4907,32,"BRA","Brazil",2,"Alagoas",109,"São Brás","","","Município","Municipality"
4908,32,"BRA","Brazil",2,"Alagoas",110,"São José da Laje","","","Município","Municipality"
4909,32,"BRA","Brazil",2,"Alagoas",111,"São José da Tapera","","","Município","Municipality"
4910,32,"BRA","Brazil",2,"Alagoas",112,"São Luís do Quitunde","","","Município","Municipality"
4911,32,"BRA","Brazil",2,"Alagoas",113,"São Miguel dos Campos","","","Município","Municipality"
4912,32,"BRA","Brazil",2,"Alagoas",114,"São Miguel dos Milagres","","","Município","Municipality"
4913,32,"BRA","Brazil",2,"Alagoas",115,"São Sebastião","","","Município","Municipality"
